Shift_Point1,Shift_Point2,Toward_Point,Actual_Coord,RSSI,Normalized1,Normalized2,Normalized3,Best_Shift,Best_coord,Best_accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy
E,C,D,"[3.2, 8.6]","[-56, -58, -59, -73, -77, -87]","{0.752: [0.317, 0.266, 0.263, 0.281, 0.638, 0.16]}","{0.504: [0.243, 0.094, 0.145, 0.352, 0.203, 0.5]}","{0.453: [0.385, 0.333, 0.359, 0.0, 0.167, 0.192]}",1,"(3.3, 8.5)",0.141,0,"(3.0, 8.3)",0.361,1,"(3.3, 8.5)",0.141,2,"(3.6, 8.7)",0.412,3,"(3.9, 8.8)",0.728,4,"(4.2, 9.0)",1.077,5,"(4.5, 9.2)",1.432,6,"(4.8, 9.3)",1.746,7,"(5.1, 9.5)",2.102,8,"(5.4, 9.7)",2.46,9,"(5.7, 9.8)",2.773
D,E,C,"[5.1, 1.9]","[-51, -61, -66, -65, -70, -80]","{0.489: [0.378, 0.228, 0.175, 0.14, 0.489, 0.067]}","{0.388: [0.44, 0.299, 0.283, 0.11, 0.061, 0.096]}","{0.311: [0.329, 0.164, 0.269, 0.188, 0.239, 0.111]}",7,"(5.4, 2.0)",0.316,0,"(4.0, 6.7)",4.924,1,"(4.2, 6.0)",4.198,2,"(4.4, 5.3)",3.471,3,"(4.6, 4.7)",2.844,4,"(4.8, 4.0)",2.121,5,"(5.0, 3.3)",1.404,6,"(5.2, 2.7)",0.806,7,"(5.4, 2.0)",0.316,8,"(5.6, 1.3)",0.781,9,"(5.8, 0.7)",1.389
D,E,C,"[4.6, 7.6]","[-49, -60, -65, -66, -74, -72]","{0.611: [0.402, 0.241, 0.188, 0.158, 0.574, 0.04]}","{0.419: [0.462, 0.31, 0.293, 0.096, 0.121, 0.014]}","{0.289: [0.355, 0.178, 0.25, 0.175, 0.196, 0.0]}",0,"(4.0, 6.7)",1.082,0,"(4.0, 6.7)",1.082,1,"(4.2, 6.0)",1.649,2,"(4.4, 5.3)",2.309,3,"(4.6, 4.7)",2.9,4,"(4.8, 4.0)",3.606,5,"(5.0, 3.3)",4.319,6,"(5.2, 2.7)",4.937,7,"(5.4, 2.0)",5.657,8,"(5.6, 1.3)",6.379,9,"(5.8, 0.7)",7.004
E,B,D,"[5.5, 3]","[-65, -63, -63, -72, -75, -79]","{0.565: [0.711, 0.113, 0.182, 0.027, 0.096, 0.053]}","{0.556: [0.207, 0.203, 0.212, 0.263, 0.596, 0.053]}","{0.295: [0.122, 0.016, 0.087, 0.333, 0.172, 0.362]}",9,"(2.8, 5.0)",3.36,0,"(1.0, 5.0)",4.924,1,"(1.2, 5.0)",4.742,2,"(1.4, 5.0)",4.562,3,"(1.6, 5.0)",4.383,4,"(1.8, 5.0)",4.206,5,"(2.0, 5.0)",4.031,6,"(2.2, 5.0)",3.859,7,"(2.4, 5.0)",3.689,8,"(2.6, 5.0)",3.523,9,"(2.8, 5.0)",3.36
C,D,E,"[0.2, 5.8]","[-54, -61, -63, -62, -75, -77]","{0.577: [0.341, 0.228, 0.212, 0.088, 0.596, 0.027]}","{0.398: [0.407, 0.299, 0.315, 0.151, 0.136, 0.055]}","{0.266: [0.421, 0.141, 0.182, 0.162, 0.096, 0.027]}",2,"(1.6, 5.3)",1.487,0,"(2.0, 6.7)",2.012,1,"(1.8, 6.0)",1.612,2,"(1.6, 5.3)",1.487,3,"(1.4, 4.7)",1.628,4,"(1.2, 4.0)",2.059,5,"(1.0, 3.3)",2.625,6,"(0.8, 2.7)",3.158,7,"(0.6, 2.0)",3.821,8,"(0.4, 1.3)",4.504,9,"(0.2, 0.7)",5.1
E,D,C,"[1.6, 5.8]","[-50, -55, -57, -62, -70, -80]","{0.577: [0.39, 0.304, 0.287, 0.088, 0.489, 0.067]}","{0.518: [0.451, 0.368, 0.38, 0.151, 0.061, 0.096]}","{0.33: [0.324, 0.141, 0.174, 0.148, 0.094, 0.379]}",8,"(3.0, 5.7)",1.404,0,"(3.0, 8.3)",2.865,1,"(3.0, 8.0)",2.608,2,"(3.0, 7.7)",2.36,3,"(3.0, 7.3)",2.052,4,"(3.0, 7.0)",1.844,5,"(3.0, 6.7)",1.664,6,"(3.0, 6.3)",1.487,7,"(3.0, 6.0)",1.414,8,"(3.0, 5.7)",1.404,9,"(3.0, 5.3)",1.487
E,D,C,"[1.1, 9.8]","[-49, -56, -63, -74, -78, -81]","{0.823: [0.402, 0.291, 0.212, 0.298, 0.66, 0.08]}","{0.484: [0.462, 0.356, 0.315, 0.014, 0.182, 0.11]}","{0.481: [0.338, 0.125, 0.087, 0.37, 0.219, 0.397]}",0,"(3.0, 8.3)",2.421,0,"(3.0, 8.3)",2.421,1,"(3.0, 8.0)",2.617,2,"(3.0, 7.7)",2.832,3,"(3.0, 7.3)",3.14,4,"(3.0, 7.0)",3.384,5,"(3.0, 6.7)",3.636,6,"(3.0, 6.3)",3.982,7,"(3.0, 6.0)",4.249,8,"(3.0, 5.7)",4.519,9,"(3.0, 5.3)",4.885
E,D,C,"[0.1, 5]","[-55, -58, -67, -67, -72, -81]","{0.526: [0.329, 0.266, 0.163, 0.175, 0.532, 0.08]}","{0.369: [0.396, 0.333, 0.272, 0.082, 0.091, 0.11]}","{0.308: [0.257, 0.094, 0.029, 0.241, 0.125, 0.397]}",9,"(3.0, 5.3)",2.915,0,"(3.0, 8.3)",4.393,1,"(3.0, 8.0)",4.173,2,"(3.0, 7.7)",3.962,3,"(3.0, 7.3)",3.701,4,"(3.0, 7.0)",3.523,5,"(3.0, 6.7)",3.362,6,"(3.0, 6.3)",3.178,7,"(3.0, 6.0)",3.068,8,"(3.0, 5.7)",2.983,9,"(3.0, 5.3)",2.915
E,D,C,"[1.2, 4.1]","[-52, -65, -71, -76, -74, -76]","{0.618: [0.366, 0.177, 0.113, 0.333, 0.574, 0.013]}","{0.375: [0.297, 0.016, 0.029, 0.407, 0.156, 0.31]}","{0.319: [0.429, 0.253, 0.228, 0.041, 0.121, 0.041]}",0,"(3.0, 8.3)",4.569,0,"(3.0, 8.3)",4.569,1,"(3.3, 8.5)",4.875,2,"(3.6, 8.7)",5.188,3,"(3.9, 8.8)",5.42,4,"(4.2, 9.0)",5.745,5,"(4.5, 9.2)",6.075,6,"(4.8, 9.3)",6.325,7,"(5.1, 9.5)",6.661,8,"(5.4, 9.7)",7.0,9,"(5.7, 9.8)",7.262
B,E,D,"[4.9, 4.2]","[-58, -58, -58, -69, -72, -76]","{0.561: [0.293, 0.266, 0.275, 0.211, 0.532, 0.013]}","{0.394: [0.526, 0.183, 0.247, 0.068, 0.133, 0.013]}","{0.393: [0.363, 0.333, 0.37, 0.055, 0.091, 0.041]}",2,"(2.8, 7.3)",3.744,0,"(2.0, 6.7)",3.829,1,"(2.4, 7.0)",3.754,2,"(2.8, 7.3)",3.744,3,"(3.2, 7.7)",3.891,4,"(3.6, 8.0)",4.016,5,"(4.0, 8.3)",4.198,6,"(4.4, 8.7)",4.528,7,"(4.8, 9.0)",4.801,8,"(5.2, 9.3)",5.109,9,"(5.6, 9.7)",5.544
C,E,D,"[5.5, 4.5]","[-57, -61, -66, -70, -75, -76]","{0.583: [0.305, 0.228, 0.175, 0.228, 0.596, 0.013]}","{0.331: [0.374, 0.299, 0.283, 0.041, 0.136, 0.041]}","{0.302: [0.5, 0.141, 0.143, 0.054, 0.096, 0.013]}",2,"(1.6, 5.3)",3.981,0,"(2.0, 6.7)",4.134,1,"(1.8, 6.0)",3.992,2,"(1.6, 5.3)",3.981,3,"(1.4, 4.7)",4.105,4,"(1.2, 4.0)",4.329,5,"(1.0, 3.3)",4.657,6,"(0.8, 2.7)",5.033,7,"(0.6, 2.0)",5.501,8,"(0.4, 1.3)",6.021,9,"(0.2, 0.7)",6.522
E,D,B,"[1.1, 1.1]","[-61, -73, -75, -78, -81, -81]","{0.74: [0.256, 0.076, 0.062, 0.368, 0.723, 0.08]}","{0.485: [0.176, 0.141, 0.087, 0.444, 0.266, 0.397]}","{0.378: [0.605, 0.028, 0.026, 0.054, 0.024, 0.08]}",7,"(0.3, 1.5)",0.894,0,"(1.0, 5.0)",3.901,1,"(0.9, 4.5)",3.406,2,"(0.8, 4.0)",2.915,3,"(0.7, 3.5)",2.433,4,"(0.6, 3.0)",1.965,5,"(0.5, 2.5)",1.523,6,"(0.4, 2.0)",1.14,7,"(0.3, 1.5)",0.894,8,"(0.2, 1.0)",0.906,9,"(0.1, 0.5)",1.166
E,D,C,"[2.4, 9.6]","[-54, -60, -67, -75, -84, -94]","{0.984: [0.341, 0.241, 0.163, 0.316, 0.787, 0.253]}","{0.712: [0.27, 0.062, 0.029, 0.389, 0.312, 0.621]}","{0.495: [0.407, 0.31, 0.272, 0.027, 0.273, 0.288]}",1,"(3.3, 8.5)",1.421,0,"(3.0, 8.3)",1.432,1,"(3.3, 8.5)",1.421,2,"(3.6, 8.7)",1.5,3,"(3.9, 8.8)",1.7,4,"(4.2, 9.0)",1.897,5,"(4.5, 9.2)",2.138,6,"(4.8, 9.3)",2.419,7,"(5.1, 9.5)",2.702,8,"(5.4, 9.7)",3.002,9,"(5.7, 9.8)",3.306
E,B,D,"[4.6, 2.2]","[-62, -65, -68, -70, -73, -79]","{0.474: [0.244, 0.177, 0.15, 0.228, 0.553, 0.053]}","{0.44: [0.632, 0.085, 0.117, 0.054, 0.12, 0.053]}","{0.265: [0.162, 0.016, 0.014, 0.296, 0.141, 0.362]}",9,"(2.8, 5.0)",3.329,0,"(1.0, 5.0)",4.561,1,"(1.2, 5.0)",4.405,2,"(1.4, 5.0)",4.252,3,"(1.6, 5.0)",4.104,4,"(1.8, 5.0)",3.96,5,"(2.0, 5.0)",3.821,6,"(2.2, 5.0)",3.688,7,"(2.4, 5.0)",3.561,8,"(2.6, 5.0)",3.441,9,"(2.8, 5.0)",3.329
E,B,D,"[4.8, 9.8]","[-74, -72, -69, -84, -90, -90]","{1.139: [0.098, 0.089, 0.138, 0.474, 0.915, 0.2]}","{0.973: [0.947, 0.014, 0.104, 0.135, 0.084, 0.2]}","{0.795: [0.0, 0.125, 0.0, 0.556, 0.406, 0.552]}",9,"(2.8, 5.0)",5.2,0,"(1.0, 5.0)",6.122,1,"(1.2, 5.0)",6.0,2,"(1.4, 5.0)",5.882,3,"(1.6, 5.0)",5.769,4,"(1.8, 5.0)",5.66,5,"(2.0, 5.0)",5.557,6,"(2.2, 5.0)",5.459,7,"(2.4, 5.0)",5.367,8,"(2.6, 5.0)",5.28,9,"(2.8, 5.0)",5.2
E,C,D,"[1.5, 7.6]","[-54, -58, -63, -70, -73, -76]","{0.59: [0.341, 0.266, 0.212, 0.228, 0.553, 0.013]}","{0.391: [0.407, 0.333, 0.315, 0.041, 0.106, 0.041]}","{0.294: [0.27, 0.094, 0.087, 0.296, 0.141, 0.31]}",2,"(3.0, 7.7)",1.503,0,"(3.0, 8.3)",1.655,1,"(3.0, 8.0)",1.552,2,"(3.0, 7.7)",1.503,3,"(3.0, 7.3)",1.53,4,"(3.0, 7.0)",1.616,5,"(3.0, 6.7)",1.749,6,"(3.0, 6.3)",1.985,7,"(3.0, 6.0)",2.193,8,"(3.0, 5.7)",2.421,9,"(3.0, 5.3)",2.746
E,C,D,"[0.2, 9.7]","[-53, -54, -62, -67, -70, -77]","{0.547: [0.354, 0.316, 0.225, 0.175, 0.489, 0.027]}","{0.439: [0.418, 0.379, 0.326, 0.082, 0.061, 0.055]}","{0.29: [0.284, 0.156, 0.101, 0.241, 0.094, 0.328]}",0,"(3.0, 8.3)",3.13,0,"(3.0, 8.3)",3.13,1,"(3.0, 8.0)",3.276,2,"(3.0, 7.7)",3.441,3,"(3.0, 7.3)",3.688,4,"(3.0, 7.0)",3.89,5,"(3.0, 6.7)",4.104,6,"(3.0, 6.3)",4.405,7,"(3.0, 6.0)",4.64,8,"(3.0, 5.7)",4.883,9,"(3.0, 5.3)",5.215
E,D,C,"[1.1, 9.8]","[-49, -56, -63, -74, -78, -81]","{0.823: [0.402, 0.291, 0.212, 0.298, 0.66, 0.08]}","{0.484: [0.462, 0.356, 0.315, 0.014, 0.182, 0.11]}","{0.481: [0.338, 0.125, 0.087, 0.37, 0.219, 0.397]}",0,"(3.0, 8.3)",2.421,0,"(3.0, 8.3)",2.421,1,"(3.0, 8.0)",2.617,2,"(3.0, 7.7)",2.832,3,"(3.0, 7.3)",3.14,4,"(3.0, 7.0)",3.384,5,"(3.0, 6.7)",3.636,6,"(3.0, 6.3)",3.982,7,"(3.0, 6.0)",4.249,8,"(3.0, 5.7)",4.519,9,"(3.0, 5.3)",4.885
D,E,C,"[5.1, 1.9]","[-51, -60, -65, -65, -70, -80]","{0.499: [0.378, 0.241, 0.188, 0.14, 0.489, 0.067]}","{0.401: [0.44, 0.31, 0.293, 0.11, 0.061, 0.096]}","{0.306: [0.329, 0.178, 0.25, 0.188, 0.239, 0.111]}",7,"(5.4, 2.0)",0.316,0,"(4.0, 6.7)",4.924,1,"(4.2, 6.0)",4.198,2,"(4.4, 5.3)",3.471,3,"(4.6, 4.7)",2.844,4,"(4.8, 4.0)",2.121,5,"(5.0, 3.3)",1.404,6,"(5.2, 2.7)",0.806,7,"(5.4, 2.0)",0.316,8,"(5.6, 1.3)",0.781,9,"(5.8, 0.7)",1.389
E,C,D,"[2.1, 4.3]","[-55, -57, -65, -69, -70, -81]","{0.51: [0.329, 0.278, 0.188, 0.211, 0.489, 0.08]}","{0.381: [0.396, 0.345, 0.293, 0.055, 0.061, 0.11]}","{0.325: [0.257, 0.109, 0.058, 0.278, 0.094, 0.397]}",9,"(3.0, 5.3)",1.345,0,"(3.0, 8.3)",4.1,1,"(3.0, 8.0)",3.808,2,"(3.0, 7.7)",3.517,3,"(3.0, 7.3)",3.132,4,"(3.0, 7.0)",2.846,5,"(3.0, 6.7)",2.563,6,"(3.0, 6.3)",2.193,7,"(3.0, 6.0)",1.924,8,"(3.0, 5.7)",1.664,9,"(3.0, 5.3)",1.345
C,D,E,"[1.8, 0.3]","[-56, -62, -68, -68, -70, -73]","{0.445: [0.317, 0.215, 0.15, 0.193, 0.489, 0.027]}","{0.307: [0.385, 0.287, 0.261, 0.068, 0.061, 0.0]}","{0.288: [0.474, 0.127, 0.117, 0.081, 0.157, 0.027]}",9,"(0.2, 0.7)",1.649,0,"(2.0, 6.7)",6.403,1,"(1.8, 6.0)",5.7,2,"(1.6, 5.3)",5.004,3,"(1.4, 4.7)",4.418,4,"(1.2, 4.0)",3.748,5,"(1.0, 3.3)",3.105,6,"(0.8, 2.7)",2.6,7,"(0.6, 2.0)",2.081,8,"(0.4, 1.3)",1.72,9,"(0.2, 0.7)",1.649
E,D,C,"[3.7, 4.9]","[-51, -58, -62, -68, -75, -84]","{0.671: [0.378, 0.266, 0.225, 0.193, 0.596, 0.12]}","{0.457: [0.44, 0.333, 0.326, 0.068, 0.136, 0.151]}","{0.414: [0.311, 0.094, 0.101, 0.259, 0.172, 0.448]}",9,"(3.0, 5.3)",0.806,0,"(3.0, 8.3)",3.471,1,"(3.0, 8.0)",3.178,2,"(3.0, 7.7)",2.886,3,"(3.0, 7.3)",2.5,4,"(3.0, 7.0)",2.214,5,"(3.0, 6.7)",1.931,6,"(3.0, 6.3)",1.565,7,"(3.0, 6.0)",1.304,8,"(3.0, 5.7)",1.063,9,"(3.0, 5.3)",0.806
E,D,C,"[1.8, 9.7]","[-53, -57, -73, -79, -78, -86]","{0.817: [0.354, 0.278, 0.087, 0.386, 0.66, 0.147]}","{0.591: [0.284, 0.109, 0.058, 0.463, 0.219, 0.483]}","{0.409: [0.418, 0.345, 0.207, 0.082, 0.182, 0.178]}",0,"(3.0, 8.3)",1.844,0,"(3.0, 8.3)",1.844,1,"(3.3, 8.5)",1.921,2,"(3.6, 8.7)",2.059,3,"(3.9, 8.8)",2.285,4,"(4.2, 9.0)",2.5,5,"(4.5, 9.2)",2.746,6,"(4.8, 9.3)",3.027,7,"(5.1, 9.5)",3.306,8,"(5.4, 9.7)",3.6,9,"(5.7, 9.8)",3.901
E,D,C,"[4.6, 7.6]","[-49, -61, -65, -67, -74, -76]","{0.609: [0.402, 0.228, 0.188, 0.175, 0.574, 0.013]}","{0.412: [0.462, 0.299, 0.293, 0.082, 0.121, 0.041]}","{0.297: [0.338, 0.047, 0.058, 0.241, 0.156, 0.31]}",2,"(3.0, 7.7)",1.603,0,"(3.0, 8.3)",1.746,1,"(3.0, 8.0)",1.649,2,"(3.0, 7.7)",1.603,3,"(3.0, 7.3)",1.628,4,"(3.0, 7.0)",1.709,5,"(3.0, 6.7)",1.836,6,"(3.0, 6.3)",2.062,7,"(3.0, 6.0)",2.263,8,"(3.0, 5.7)",2.484,9,"(3.0, 5.3)",2.802
E,D,B,"[0.2, 3.1]","[-65, -69, -72, -71, -74, -82]","{0.534: [0.711, 0.028, 0.065, 0.041, 0.108, 0.093]}","{0.468: [0.207, 0.127, 0.1, 0.246, 0.574, 0.093]}","{0.317: [0.122, 0.078, 0.043, 0.315, 0.156, 0.414]}",0,"(1.0, 5.0)",2.062,0,"(1.0, 5.0)",2.062,1,"(1.2, 5.0)",2.147,2,"(1.4, 5.0)",2.247,3,"(1.6, 5.0)",2.36,4,"(1.8, 5.0)",2.484,5,"(2.0, 5.0)",2.617,6,"(2.2, 5.0)",2.759,7,"(2.4, 5.0)",2.907,8,"(2.6, 5.0)",3.061,9,"(2.8, 5.0)",3.22
D,C,E,"[3.05, 4.3]","[-53, -52, -61, -61, -66, -81]","{0.49: [0.418, 0.402, 0.337, 0.164, 0.0, 0.11]}","{0.472: [0.354, 0.342, 0.237, 0.07, 0.404, 0.08]}","{0.357: [0.303, 0.288, 0.173, 0.237, 0.283, 0.125]}",3,"(4.6, 4.7)",1.601,0,"(4.0, 6.7)",2.581,1,"(4.2, 6.0)",2.052,2,"(4.4, 5.3)",1.68,3,"(4.6, 4.7)",1.601,4,"(4.8, 4.0)",1.776,5,"(5.0, 3.3)",2.191,6,"(5.2, 2.7)",2.68,7,"(5.4, 2.0)",3.288,8,"(5.6, 1.3)",3.937,9,"(5.8, 0.7)",4.53
B,E,D,"[0.2, 3.9]","[-71, -66, -65, -70, -75, -73]","{0.795: [0.868, 0.07, 0.156, 0.054, 0.096, 0.027]}","{0.488: [0.134, 0.165, 0.188, 0.228, 0.596, 0.027]}","{0.212: [0.22, 0.241, 0.293, 0.041, 0.136, 0.0]}",0,"(2.0, 6.7)",3.329,0,"(2.0, 6.7)",3.329,1,"(2.4, 7.0)",3.801,2,"(2.8, 7.3)",4.28,3,"(3.2, 7.7)",4.841,4,"(3.6, 8.0)",5.326,5,"(4.0, 8.3)",5.814,6,"(4.4, 8.7)",6.378,7,"(4.8, 9.0)",6.868,8,"(5.2, 9.3)",7.359,9,"(5.6, 9.7)",7.925
E,D,C,"[1.85, 1.7]","[-54, -60, -68, -68, -78, -82]","{0.678: [0.341, 0.241, 0.15, 0.193, 0.66, 0.093]}","{0.383: [0.407, 0.31, 0.261, 0.068, 0.182, 0.123]}","{0.363: [0.27, 0.062, 0.014, 0.259, 0.219, 0.414]}",9,"(3.0, 5.3)",3.779,0,"(3.0, 8.3)",6.699,1,"(3.0, 8.0)",6.404,2,"(3.0, 7.7)",6.109,3,"(3.0, 7.3)",5.717,4,"(3.0, 7.0)",5.423,5,"(3.0, 6.7)",5.131,6,"(3.0, 6.3)",4.742,7,"(3.0, 6.0)",4.451,8,"(3.0, 5.7)",4.162,9,"(3.0, 5.3)",3.779
D,C,E,"[3.4, 3.8]","[-52, -58, -62, -66, -65, -74]","{0.428: [0.366, 0.266, 0.225, 0.158, 0.383, 0.013]}","{0.41: [0.429, 0.333, 0.326, 0.096, 0.015, 0.014]}","{0.297: [0.316, 0.205, 0.192, 0.175, 0.293, 0.028]}",4,"(4.8, 4.0)",1.414,0,"(4.0, 6.7)",2.961,1,"(4.2, 6.0)",2.341,2,"(4.4, 5.3)",1.803,3,"(4.6, 4.7)",1.5,4,"(4.8, 4.0)",1.414,5,"(5.0, 3.3)",1.676,6,"(5.2, 2.7)",2.11,7,"(5.4, 2.0)",2.691,8,"(5.6, 1.3)",3.33,9,"(5.8, 0.7)",3.92
E,D,C,"[1.2, 4.1]","[-50, -64, -69, -74, -74, -78]","{0.627: [0.39, 0.19, 0.138, 0.298, 0.574, 0.04]}","{0.385: [0.324, 0.0, 0.0, 0.37, 0.156, 0.345]}","{0.355: [0.451, 0.264, 0.25, 0.014, 0.121, 0.068]}",0,"(3.0, 8.3)",4.569,0,"(3.0, 8.3)",4.569,1,"(3.3, 8.5)",4.875,2,"(3.6, 8.7)",5.188,3,"(3.9, 8.8)",5.42,4,"(4.2, 9.0)",5.745,5,"(4.5, 9.2)",6.075,6,"(4.8, 9.3)",6.325,7,"(5.1, 9.5)",6.661,8,"(5.4, 9.7)",7.0,9,"(5.7, 9.8)",7.262
E,D,C,"[5.9, 1.6]","[-31, -64, -67, -74, -86, -92]","{1.28: [0.622, 0.19, 0.163, 0.298, 0.83, 0.227]}","{0.937: [0.581, 0.0, 0.029, 0.37, 0.344, 0.586]}","{0.738: [0.659, 0.264, 0.272, 0.014, 0.303, 0.26]}",0,"(3.0, 8.3)",7.301,0,"(3.0, 8.3)",7.301,1,"(3.3, 8.5)",7.374,2,"(3.6, 8.7)",7.463,3,"(3.9, 8.8)",7.473,4,"(4.2, 9.0)",7.593,5,"(4.5, 9.2)",7.728,6,"(4.8, 9.3)",7.778,7,"(5.1, 9.5)",7.94,8,"(5.4, 9.7)",8.115,9,"(5.7, 9.8)",8.202
E,D,C,"[4.4, 5.6]","[-47, -47, -60, -70, -72, -74]","{0.743: [0.427, 0.405, 0.25, 0.228, 0.532, 0.013]}","{0.577: [0.484, 0.46, 0.348, 0.041, 0.091, 0.014]}","{0.401: [0.365, 0.266, 0.13, 0.296, 0.125, 0.276]}",8,"(3.0, 5.7)",1.404,0,"(3.0, 8.3)",3.041,1,"(3.0, 8.0)",2.778,2,"(3.0, 7.7)",2.524,3,"(3.0, 7.3)",2.202,4,"(3.0, 7.0)",1.98,5,"(3.0, 6.7)",1.78,6,"(3.0, 6.3)",1.565,7,"(3.0, 6.0)",1.456,8,"(3.0, 5.7)",1.404,9,"(3.0, 5.3)",1.432
E,B,D,"[4.8, 9.8]","[-72, -75, -73, -86, -90, -90]","{1.162: [0.122, 0.051, 0.087, 0.509, 0.915, 0.2]}","{0.88: [0.895, 0.056, 0.052, 0.162, 0.084, 0.2]}","{0.856: [0.027, 0.172, 0.058, 0.593, 0.406, 0.552]}",9,"(2.8, 5.0)",5.2,0,"(1.0, 5.0)",6.122,1,"(1.2, 5.0)",6.0,2,"(1.4, 5.0)",5.882,3,"(1.6, 5.0)",5.769,4,"(1.8, 5.0)",5.66,5,"(2.0, 5.0)",5.557,6,"(2.2, 5.0)",5.459,7,"(2.4, 5.0)",5.367,8,"(2.6, 5.0)",5.28,9,"(2.8, 5.0)",5.2
E,D,C,"[5.5, 5.4]","[-52, -65, -71, -75, -80, -82]","{0.78: [0.366, 0.177, 0.113, 0.316, 0.702, 0.093]}","{0.473: [0.297, 0.016, 0.029, 0.389, 0.25, 0.414]}","{0.361: [0.429, 0.253, 0.228, 0.027, 0.212, 0.123]}",3,"(3.9, 8.8)",3.758,0,"(3.0, 8.3)",3.829,1,"(3.3, 8.5)",3.801,2,"(3.6, 8.7)",3.808,3,"(3.9, 8.8)",3.758,4,"(4.2, 9.0)",3.828,5,"(4.5, 9.2)",3.929,6,"(4.8, 9.3)",3.962,7,"(5.1, 9.5)",4.119,8,"(5.4, 9.7)",4.301,9,"(5.7, 9.8)",4.405
E,D,C,"[5.4, 6.5]","[-53, -55, -67, -67, -68, -90]","{0.515: [0.354, 0.304, 0.163, 0.175, 0.447, 0.2]}","{0.469: [0.284, 0.141, 0.029, 0.241, 0.062, 0.552]}","{0.446: [0.418, 0.368, 0.272, 0.082, 0.03, 0.233]}",3,"(3.9, 8.8)",2.746,0,"(3.0, 8.3)",3.0,1,"(3.3, 8.5)",2.9,2,"(3.6, 8.7)",2.843,3,"(3.9, 8.8)",2.746,4,"(4.2, 9.0)",2.773,5,"(4.5, 9.2)",2.846,6,"(4.8, 9.3)",2.864,7,"(5.1, 9.5)",3.015,8,"(5.4, 9.7)",3.2,9,"(5.7, 9.8)",3.314
E,D,C,"[0.3, 0.3]","[-46, -61, -71, -72, -73, -76]","{0.633: [0.439, 0.228, 0.113, 0.263, 0.553, 0.013]}","{0.399: [0.495, 0.299, 0.228, 0.014, 0.106, 0.041]}","{0.373: [0.378, 0.047, 0.029, 0.333, 0.141, 0.31]}",9,"(3.0, 5.3)",5.682,0,"(3.0, 8.3)",8.443,1,"(3.0, 8.0)",8.16,2,"(3.0, 7.7)",7.877,3,"(3.0, 7.3)",7.503,4,"(3.0, 7.0)",7.224,5,"(3.0, 6.7)",6.946,6,"(3.0, 6.3)",6.58,7,"(3.0, 6.0)",6.307,8,"(3.0, 5.7)",6.037,9,"(3.0, 5.3)",5.682
E,B,D,"[4.6, 2.2]","[-62, -65, -68, -70, -71, -79]","{0.447: [0.632, 0.085, 0.117, 0.054, 0.145, 0.053]}","{0.429: [0.244, 0.177, 0.15, 0.228, 0.511, 0.053]}","{0.257: [0.162, 0.016, 0.014, 0.296, 0.109, 0.362]}",9,"(2.8, 5.0)",3.329,0,"(1.0, 5.0)",4.561,1,"(1.2, 5.0)",4.405,2,"(1.4, 5.0)",4.252,3,"(1.6, 5.0)",4.104,4,"(1.8, 5.0)",3.96,5,"(2.0, 5.0)",3.821,6,"(2.2, 5.0)",3.688,7,"(2.4, 5.0)",3.561,8,"(2.6, 5.0)",3.441,9,"(2.8, 5.0)",3.329
E,D,C,"[5.9, 1.6]","[-31, -65, -68, -74, -87, -92]","{1.305: [0.622, 0.177, 0.15, 0.298, 0.851, 0.227]}","{0.947: [0.581, 0.016, 0.014, 0.37, 0.359, 0.586]}","{0.735: [0.659, 0.253, 0.261, 0.014, 0.318, 0.26]}",0,"(3.0, 8.3)",7.301,0,"(3.0, 8.3)",7.301,1,"(3.3, 8.5)",7.374,2,"(3.6, 8.7)",7.463,3,"(3.9, 8.8)",7.473,4,"(4.2, 9.0)",7.593,5,"(4.5, 9.2)",7.728,6,"(4.8, 9.3)",7.778,7,"(5.1, 9.5)",7.94,8,"(5.4, 9.7)",8.115,9,"(5.7, 9.8)",8.202
E,D,C,"[0.5, 8.6]","[-43, -63, -64, -70, -69, -86]","{0.601: [0.476, 0.203, 0.2, 0.228, 0.468, 0.147]}","{0.508: [0.419, 0.016, 0.072, 0.296, 0.078, 0.483]}","{0.482: [0.527, 0.276, 0.304, 0.041, 0.045, 0.178]}",0,"(3.0, 8.3)",2.518,0,"(3.0, 8.3)",2.518,1,"(3.3, 8.5)",2.802,2,"(3.6, 8.7)",3.102,3,"(3.9, 8.8)",3.406,4,"(4.2, 9.0)",3.722,5,"(4.5, 9.2)",4.045,6,"(4.8, 9.3)",4.357,7,"(5.1, 9.5)",4.687,8,"(5.4, 9.7)",5.022,9,"(5.7, 9.8)",5.337
