Shift_Point1,Shift_Point2,Toward_Point,Actual_Coord,RSSI,Normalized1,Normalized2,Normalized3,Best_Shift,Best_coord,Best_accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy
A,B,E,"[5.4, 6.5]","[-54, -54, -65, -67, -68, -86]","{0.504: [0.341, 0.316, 0.188, 0.175, 0.447, 0.147]}","{0.436: [0.407, 0.379, 0.293, 0.082, 0.03, 0.178]}","{0.395: [0.27, 0.156, 0.058, 0.241, 0.062, 0.483]}",5,"(3.0, 6.7)",2.408,0,"(3.0, 8.3)",3.0,1,"(3.0, 8.0)",2.83,2,"(3.0, 7.7)",2.683,3,"(3.0, 7.3)",2.53,4,"(3.0, 7.0)",2.452,5,"(3.0, 6.7)",2.408,6,"(3.0, 6.3)",2.408,7,"(3.0, 6.0)",2.452,8,"(3.0, 5.7)",2.53,9,"(3.0, 5.3)",2.683
A,E,B,"[4.95, 8.2]","[-23, -54, -67, -72, -74, -80]","{1.047: [0.72, 0.316, 0.163, 0.263, 0.574, 0.067]}","{0.779: [0.689, 0.156, 0.029, 0.333, 0.156, 0.379]}","{0.8: [0.747, 0.379, 0.272, 0.014, 0.121, 0.096]}",5,"(4.5, 9.2)",1.097,0,"(3.0, 8.3)",1.953,1,"(3.3, 8.5)",1.677,2,"(3.6, 8.7)",1.44,3,"(3.9, 8.8)",1.209,4,"(4.2, 9.0)",1.097,5,"(4.5, 9.2)",1.097,6,"(4.8, 9.3)",1.11,7,"(5.1, 9.5)",1.309,8,"(5.4, 9.7)",1.566,9,"(5.7, 9.8)",1.767
B,E,A,"[0.4, 7.6]","[-56, -52, -63, -71, -82, -82]","{0.484: [0.385, 0.402, 0.315, 0.027, 0.242, 0.123]}","{0.451: [0.243, 0.188, 0.087, 0.315, 0.281, 0.414]}","{0.887: [0.317, 0.342, 0.212, 0.246, 0.745, 0.093]}",6,"(1.2, 9.3)",1.879,0,"(3.0, 8.3)",2.693,1,"(2.7, 8.5)",2.47,2,"(2.4, 8.7)",2.283,3,"(2.1, 8.8)",2.081,4,"(1.8, 9.0)",1.98,5,"(1.5, 9.2)",1.942,6,"(1.2, 9.3)",1.879,7,"(0.9, 9.5)",1.965,8,"(0.6, 9.7)",2.11,9,"(0.3, 9.8)",2.202
A,C,E,"[1.2, 4.1]","[-51, -64, -70, -74, -74, -77]","{0.614: [0.378, 0.19, 0.125, 0.298, 0.574, 0.027]}","{0.148: [0.342, 0.099, 0.091, 0.0, 0.108, 0.027]}","{0.366: [0.311, 0.0, 0.014, 0.37, 0.156, 0.328]}",1,"(1.2, 5.0)",0.9,0,"(1.0, 5.0)",0.922,1,"(1.2, 5.0)",0.9,2,"(1.4, 5.0)",0.922,3,"(1.6, 5.0)",0.985,4,"(1.8, 5.0)",1.082,5,"(2.0, 5.0)",1.204,6,"(2.2, 5.0)",1.345,7,"(2.4, 5.0)",1.5,8,"(2.6, 5.0)",1.664,9,"(2.8, 5.0)",1.836
D,C,E,"[1.05, 3.6]","[-49, -53, -55, -68, -77, -80]","{0.265: [0.355, 0.274, 0.058, 0.15, 0.163, 0.111]}","{0.247: [0.289, 0.254, 0.286, 0.081, 0.072, 0.067]}","{0.437: [0.338, 0.172, 0.203, 0.259, 0.203, 0.379]}",6,"(3.0, 3.7)",1.953,0,"(3.0, 1.7)",2.723,1,"(3.0, 2.0)",2.522,2,"(3.0, 2.3)",2.344,3,"(3.0, 2.7)",2.148,4,"(3.0, 3.0)",2.04,5,"(3.0, 3.3)",1.973,6,"(3.0, 3.7)",1.953,7,"(3.0, 4.0)",1.991,8,"(3.0, 4.3)",2.072,9,"(3.0, 4.7)",2.239
E,D,C,"[1.8, 0.3]","[-53, -61, -66, -69, -72, -75]","{0.264: [0.284, 0.047, 0.043, 0.278, 0.125, 0.293]}","{0.259: [0.303, 0.164, 0.269, 0.138, 0.217, 0.042]}","{0.219: [0.395, 0.141, 0.143, 0.068, 0.133, 0.0]}",5,"(1.5, 0.8)",0.583,0,"(3.0, 1.7)",1.844,1,"(2.7, 1.5)",1.5,2,"(2.4, 1.3)",1.166,3,"(2.1, 1.2)",0.949,4,"(1.8, 1.0)",0.7,5,"(1.5, 0.8)",0.583,6,"(1.2, 0.7)",0.721,7,"(0.9, 0.5)",0.922,8,"(0.6, 0.3)",1.2,9,"(0.3, 0.2)",1.503
E,C,D,"[3.5, 0.2]","[-50, -67, -68, -68, -72, -85]","{0.407: [0.324, 0.047, 0.014, 0.259, 0.125, 0.466]}","{0.16: [0.316, 0.056, 0.117, 0.081, 0.133, 0.133]}","{0.321: [0.342, 0.082, 0.308, 0.15, 0.217, 0.181]}",4,"(4.2, 1.0)",1.063,0,"(3.0, 1.7)",1.581,1,"(3.3, 1.5)",1.315,2,"(3.6, 1.3)",1.105,3,"(3.9, 1.2)",1.077,4,"(4.2, 1.0)",1.063,5,"(4.5, 0.8)",1.166,6,"(4.8, 0.7)",1.393,7,"(5.1, 0.5)",1.628,8,"(5.4, 0.3)",1.903,9,"(5.7, 0.2)",2.2
D,C,E,"[3, 1.95]","[-58, -64, -64, -65, -70, -69]","{0.218: [0.237, 0.123, 0.231, 0.188, 0.239, 0.042]}","{0.362: [0.526, 0.099, 0.169, 0.122, 0.157, 0.08]}","{0.139: [0.216, 0.0, 0.072, 0.204, 0.094, 0.19]}",1,"(3.0, 2.0)",0.05,0,"(3.0, 1.7)",0.25,1,"(3.0, 2.0)",0.05,2,"(3.0, 2.3)",0.35,3,"(3.0, 2.7)",0.75,4,"(3.0, 3.0)",1.05,5,"(3.0, 3.3)",1.35,6,"(3.0, 3.7)",1.75,7,"(3.0, 4.0)",2.05,8,"(3.0, 4.3)",2.35,9,"(3.0, 4.7)",2.75
B,E,A,"[0.2, 9.7]","[-53, -48, -62, -64, -71, -76]","{0.505: [0.418, 0.448, 0.326, 0.123, 0.076, 0.041]}","{0.295: [0.284, 0.25, 0.101, 0.185, 0.109, 0.31]}","{0.606: [0.354, 0.392, 0.225, 0.123, 0.511, 0.013]}",9,"(0.3, 9.8)",0.141,0,"(3.0, 8.3)",3.13,1,"(2.7, 8.5)",2.773,2,"(2.4, 8.7)",2.417,3,"(2.1, 8.8)",2.102,4,"(1.8, 9.0)",1.746,5,"(1.5, 9.2)",1.393,6,"(1.2, 9.3)",1.077,7,"(0.9, 9.5)",0.728,8,"(0.6, 9.7)",0.4,9,"(0.3, 9.8)",0.141
C,D,E,"[3.4, 3]","[-31, -55, -58, -65, -72, -77]","{0.18: [0.184, 0.225, 0.247, 0.122, 0.133, 0.027]}","{0.511: [0.592, 0.247, 0.115, 0.188, 0.217, 0.069]}","{0.549: [0.581, 0.141, 0.159, 0.204, 0.125, 0.328]}",4,"(3.0, 3.0)",0.4,0,"(3.0, 1.7)",1.36,1,"(3.0, 2.0)",1.077,2,"(3.0, 2.3)",0.806,3,"(3.0, 2.7)",0.5,4,"(3.0, 3.0)",0.4,5,"(3.0, 3.3)",0.5,6,"(3.0, 3.7)",0.806,7,"(3.0, 4.0)",1.077,8,"(3.0, 4.3)",1.36,9,"(3.0, 4.7)",1.746
D,C,E,"[2.2, 3]","[-49, -65, -60, -66, -72, -71]","{0.24: [0.355, 0.11, 0.154, 0.175, 0.217, 0.014]}","{0.173: [0.289, 0.085, 0.221, 0.108, 0.133, 0.053]}","{0.246: [0.338, 0.016, 0.13, 0.222, 0.125, 0.224]}",4,"(3.0, 3.0)",0.8,0,"(3.0, 1.7)",1.526,1,"(3.0, 2.0)",1.281,2,"(3.0, 2.3)",1.063,3,"(3.0, 2.7)",0.854,4,"(3.0, 3.0)",0.8,5,"(3.0, 3.3)",0.854,6,"(3.0, 3.7)",1.063,7,"(3.0, 4.0)",1.281,8,"(3.0, 4.3)",1.526,9,"(3.0, 4.7)",1.879
D,E,C,"[0.3, 0.3]","[-45, -60, -71, -72, -72, -77]","{0.393: [0.408, 0.178, 0.365, 0.1, 0.217, 0.069]}","{0.394: [0.392, 0.062, 0.029, 0.333, 0.125, 0.328]}","{0.084: [0.184, 0.155, 0.078, 0.027, 0.133, 0.027]}",9,"(0.3, 0.2)",0.1,0,"(3.0, 1.7)",3.041,1,"(2.7, 1.5)",2.683,2,"(2.4, 1.3)",2.326,3,"(2.1, 1.2)",2.012,4,"(1.8, 1.0)",1.655,5,"(1.5, 0.8)",1.3,6,"(1.2, 0.7)",0.985,7,"(0.9, 0.5)",0.632,8,"(0.6, 0.3)",0.3,9,"(0.3, 0.2)",0.1
E,B,A,"[2.2, 8.9]","[-60, -63, -65, -79, -83, -89]","{0.626: [0.189, 0.016, 0.058, 0.463, 0.297, 0.534]}","{0.4: [0.341, 0.276, 0.293, 0.082, 0.258, 0.219]}","{0.919: [0.268, 0.203, 0.188, 0.386, 0.766, 0.187]}",3,"(2.1, 8.8)",0.141,0,"(3.0, 8.3)",1.0,1,"(2.7, 8.5)",0.64,2,"(2.4, 8.7)",0.283,3,"(2.1, 8.8)",0.141,4,"(1.8, 9.0)",0.412,5,"(1.5, 9.2)",0.762,6,"(1.2, 9.3)",1.077,7,"(0.9, 9.5)",1.432,8,"(0.6, 9.7)",1.789,9,"(0.3, 9.8)",2.102
D,C,E,"[2.8, 2.2]","[-52, -59, -60, -66, -72, -75]","{0.241: [0.316, 0.192, 0.154, 0.175, 0.217, 0.042]}","{0.243: [0.368, 0.169, 0.221, 0.108, 0.133, 0.0]}","{0.262: [0.297, 0.078, 0.13, 0.222, 0.125, 0.293]}",2,"(3.0, 2.3)",0.224,0,"(3.0, 1.7)",0.539,1,"(3.0, 2.0)",0.283,2,"(3.0, 2.3)",0.224,3,"(3.0, 2.7)",0.539,4,"(3.0, 3.0)",0.825,5,"(3.0, 3.3)",1.118,6,"(3.0, 3.7)",1.513,7,"(3.0, 4.0)",1.811,8,"(3.0, 4.3)",2.11,9,"(3.0, 4.7)",2.508
E,B,A,"[1.1, 9.8]","[-49, -56, -63, -75, -76, -82]","{0.495: [0.338, 0.125, 0.087, 0.389, 0.188, 0.414]}","{0.478: [0.462, 0.356, 0.315, 0.027, 0.152, 0.123]}","{0.782: [0.402, 0.291, 0.212, 0.316, 0.617, 0.093]}",7,"(0.9, 9.5)",0.361,0,"(3.0, 8.3)",2.421,1,"(2.7, 8.5)",2.062,2,"(2.4, 8.7)",1.703,3,"(2.1, 8.8)",1.414,4,"(1.8, 9.0)",1.063,5,"(1.5, 9.2)",0.721,6,"(1.2, 9.3)",0.51,7,"(0.9, 9.5)",0.361,8,"(0.6, 9.7)",0.51,9,"(0.3, 9.8)",0.8
B,E,A,"[1.5, 7.6]","[-54, -58, -63, -70, -74, -77]","{0.396: [0.407, 0.333, 0.315, 0.041, 0.121, 0.055]}","{0.31: [0.27, 0.094, 0.087, 0.296, 0.156, 0.328]}","{0.614: [0.341, 0.266, 0.212, 0.228, 0.574, 0.027]}",3,"(2.1, 8.8)",1.342,0,"(3.0, 8.3)",1.655,1,"(2.7, 8.5)",1.5,2,"(2.4, 8.7)",1.421,3,"(2.1, 8.8)",1.342,4,"(1.8, 9.0)",1.432,5,"(1.5, 9.2)",1.6,6,"(1.2, 9.3)",1.726,7,"(0.9, 9.5)",1.992,8,"(0.6, 9.7)",2.285,9,"(0.3, 9.8)",2.506
E,A,B,"[3.4, 9.8]","[-55, -69, -68, -71, -79, -95]","{0.633: [0.257, 0.078, 0.014, 0.315, 0.234, 0.638]}","{0.742: [0.329, 0.127, 0.15, 0.246, 0.681, 0.267]}","{0.399: [0.396, 0.207, 0.261, 0.027, 0.197, 0.301]}",2,"(3.6, 8.7)",1.118,0,"(3.0, 8.3)",1.552,1,"(3.3, 8.5)",1.304,2,"(3.6, 8.7)",1.118,3,"(3.9, 8.8)",1.118,4,"(4.2, 9.0)",1.131,5,"(4.5, 9.2)",1.253,6,"(4.8, 9.3)",1.487,7,"(5.1, 9.5)",1.726,8,"(5.4, 9.7)",2.002,9,"(5.7, 9.8)",2.3
B,D,E,"[5.5, 4.5]","[-58, -62, -62, -72, -74, -76]","{0.337: [0.363, 0.287, 0.326, 0.014, 0.121, 0.041]}","{0.167: [0.237, 0.151, 0.192, 0.1, 0.196, 0.056]}","{0.289: [0.216, 0.031, 0.101, 0.333, 0.156, 0.31]}",0,"(5.0, 5.0)",0.707,0,"(5.0, 5.0)",0.707,1,"(4.8, 5.0)",0.86,2,"(4.6, 5.0)",1.03,3,"(4.4, 5.0)",1.208,4,"(4.2, 5.0)",1.393,5,"(4.0, 5.0)",1.581,6,"(3.8, 5.0)",1.772,7,"(3.6, 5.0)",1.965,8,"(3.4, 5.0)",2.159,9,"(3.2, 5.0)",2.354
D,C,E,"[2.2, 3]","[-52, -61, -64, -67, -69, -73]","{0.269: [0.316, 0.164, 0.231, 0.163, 0.25, 0.014]}","{0.223: [0.368, 0.141, 0.169, 0.095, 0.169, 0.027]}","{0.226: [0.297, 0.047, 0.072, 0.241, 0.078, 0.259]}",4,"(3.0, 3.0)",0.8,0,"(3.0, 1.7)",1.526,1,"(3.0, 2.0)",1.281,2,"(3.0, 2.3)",1.063,3,"(3.0, 2.7)",0.854,4,"(3.0, 3.0)",0.8,5,"(3.0, 3.3)",0.854,6,"(3.0, 3.7)",1.063,7,"(3.0, 4.0)",1.281,8,"(3.0, 4.3)",1.526,9,"(3.0, 4.7)",1.879
B,E,A,"[0.5, 6.95]","[-57, -59, -61, -71, -71, -77]","{0.368: [0.374, 0.322, 0.337, 0.027, 0.076, 0.055]}","{0.291: [0.23, 0.078, 0.116, 0.315, 0.109, 0.328]}","{0.536: [0.305, 0.253, 0.237, 0.246, 0.511, 0.027]}",4,"(1.8, 9.0)",2.427,0,"(3.0, 8.3)",2.841,1,"(2.7, 8.5)",2.691,2,"(2.4, 8.7)",2.583,3,"(2.1, 8.8)",2.446,4,"(1.8, 9.0)",2.427,5,"(1.5, 9.2)",2.462,6,"(1.2, 9.3)",2.452,7,"(0.9, 9.5)",2.581,8,"(0.6, 9.7)",2.752,9,"(0.3, 9.8)",2.857
E,D,C,"[1.8, 0.3]","[-54, -62, -66, -69, -71, -75]","{0.251: [0.27, 0.031, 0.043, 0.278, 0.109, 0.293]}","{0.252: [0.289, 0.151, 0.269, 0.138, 0.228, 0.042]}","{0.239: [0.421, 0.127, 0.143, 0.068, 0.145, 0.0]}",5,"(1.5, 0.8)",0.583,0,"(3.0, 1.7)",1.844,1,"(2.7, 1.5)",1.5,2,"(2.4, 1.3)",1.166,3,"(2.1, 1.2)",0.949,4,"(1.8, 1.0)",0.7,5,"(1.5, 0.8)",0.583,6,"(1.2, 0.7)",0.721,7,"(0.9, 0.5)",0.922,8,"(0.6, 0.3)",1.2,9,"(0.3, 0.2)",1.503
E,B,A,"[1.8, 9.7]","[-53, -57, -73, -79, -78, -86]","{0.591: [0.284, 0.109, 0.058, 0.463, 0.219, 0.483]}","{0.409: [0.418, 0.345, 0.207, 0.082, 0.182, 0.178]}","{0.817: [0.354, 0.278, 0.087, 0.386, 0.66, 0.147]}",5,"(1.5, 9.2)",0.583,0,"(3.0, 8.3)",1.844,1,"(2.7, 8.5)",1.5,2,"(2.4, 8.7)",1.166,3,"(2.1, 8.8)",0.949,4,"(1.8, 9.0)",0.7,5,"(1.5, 9.2)",0.583,6,"(1.2, 9.3)",0.721,7,"(0.9, 9.5)",0.922,8,"(0.6, 9.7)",1.2,9,"(0.3, 9.8)",1.503
C,E,D,"[5.8, 2.4]","[-63, -66, -67, -67, -70, -73]","{0.49: [0.658, 0.07, 0.13, 0.095, 0.157, 0.027]}","{0.158: [0.149, 0.031, 0.029, 0.241, 0.094, 0.259]}","{0.205: [0.171, 0.096, 0.288, 0.163, 0.239, 0.014]}",6,"(4.8, 0.7)",1.972,0,"(3.0, 1.7)",2.886,1,"(3.3, 1.5)",2.657,2,"(3.6, 1.3)",2.46,3,"(3.9, 1.2)",2.247,4,"(4.2, 1.0)",2.126,5,"(4.5, 0.8)",2.062,6,"(4.8, 0.7)",1.972,7,"(5.1, 0.5)",2.025,8,"(5.4, 0.3)",2.138,9,"(5.7, 0.2)",2.202
C,E,D,"[5.9, 1.6]","[-31, -64, -67, -74, -86, -92]","{0.114: [0.184, 0.099, 0.13, 0.0, 0.036, 0.227]}","{0.937: [0.581, 0.0, 0.029, 0.37, 0.344, 0.586]}","{0.535: [0.592, 0.123, 0.288, 0.075, 0.065, 0.278]}",7,"(5.1, 0.5)",1.36,0,"(3.0, 1.7)",2.902,1,"(3.3, 1.5)",2.602,2,"(3.6, 1.3)",2.319,3,"(3.9, 1.2)",2.04,4,"(4.2, 1.0)",1.803,5,"(4.5, 0.8)",1.612,6,"(4.8, 0.7)",1.421,7,"(5.1, 0.5)",1.36,8,"(5.4, 0.3)",1.393,9,"(5.7, 0.2)",1.414
E,B,A,"[1.1, 9.8]","[-49, -56, -63, -75, -77, -82]","{0.501: [0.338, 0.125, 0.087, 0.389, 0.203, 0.414]}","{0.483: [0.462, 0.356, 0.315, 0.027, 0.167, 0.123]}","{0.808: [0.402, 0.291, 0.212, 0.316, 0.638, 0.093]}",7,"(0.9, 9.5)",0.361,0,"(3.0, 8.3)",2.421,1,"(2.7, 8.5)",2.062,2,"(2.4, 8.7)",1.703,3,"(2.1, 8.8)",1.414,4,"(1.8, 9.0)",1.063,5,"(1.5, 9.2)",0.721,6,"(1.2, 9.3)",0.51,7,"(0.9, 9.5)",0.361,8,"(0.6, 9.7)",0.51,9,"(0.3, 9.8)",0.8
C,D,E,"[3.4, 3.8]","[-54, -59, -62, -68, -67, -73]","{0.289: [0.421, 0.169, 0.195, 0.081, 0.193, 0.027]}","{0.254: [0.289, 0.192, 0.192, 0.15, 0.272, 0.014]}","{0.225: [0.27, 0.078, 0.101, 0.259, 0.047, 0.259]}",6,"(3.0, 3.7)",0.412,0,"(3.0, 1.7)",2.138,1,"(3.0, 2.0)",1.844,2,"(3.0, 2.3)",1.552,3,"(3.0, 2.7)",1.17,4,"(3.0, 3.0)",0.894,5,"(3.0, 3.3)",0.64,6,"(3.0, 3.7)",0.412,7,"(3.0, 4.0)",0.447,8,"(3.0, 4.3)",0.64,9,"(3.0, 4.7)",0.985
D,C,E,"[2.3, 3.8]","[-48, -62, -65, -66, -66, -88]","{0.38: [0.368, 0.151, 0.25, 0.175, 0.283, 0.222]}","{0.193: [0.263, 0.127, 0.156, 0.108, 0.205, 0.173]}","{0.444: [0.351, 0.031, 0.058, 0.222, 0.031, 0.517]}",6,"(3.0, 3.7)",0.707,0,"(3.0, 1.7)",2.214,1,"(3.0, 2.0)",1.931,2,"(3.0, 2.3)",1.655,3,"(3.0, 2.7)",1.304,4,"(3.0, 3.0)",1.063,5,"(3.0, 3.3)",0.86,6,"(3.0, 3.7)",0.707,7,"(3.0, 4.0)",0.728,8,"(3.0, 4.3)",0.86,9,"(3.0, 4.7)",1.14
C,E,D,"[4.5, 1.5]","[-60, -62, -66, -65, -74, -74]","{0.398: [0.579, 0.127, 0.143, 0.122, 0.108, 0.013]}","{0.181: [0.189, 0.031, 0.043, 0.204, 0.156, 0.276]}","{0.214: [0.211, 0.151, 0.269, 0.188, 0.196, 0.028]}",4,"(4.2, 1.0)",0.583,0,"(3.0, 1.7)",1.513,1,"(3.3, 1.5)",1.2,2,"(3.6, 1.3)",0.922,3,"(3.9, 1.2)",0.671,4,"(4.2, 1.0)",0.583,5,"(4.5, 0.8)",0.7,6,"(4.8, 0.7)",0.854,7,"(5.1, 0.5)",1.166,8,"(5.4, 0.3)",1.5,9,"(5.7, 0.2)",1.769
C,E,D,"[3.9, 1.4]","[-65, -66, -67, -69, -68, -71]","{0.569: [0.711, 0.07, 0.13, 0.068, 0.181, 0.053]}","{0.148: [0.122, 0.031, 0.029, 0.278, 0.062, 0.224]}","{0.2: [0.145, 0.096, 0.288, 0.138, 0.261, 0.014]}",3,"(3.9, 1.2)",0.2,0,"(3.0, 1.7)",0.949,1,"(3.3, 1.5)",0.608,2,"(3.6, 1.3)",0.316,3,"(3.9, 1.2)",0.2,4,"(4.2, 1.0)",0.5,5,"(4.5, 0.8)",0.849,6,"(4.8, 0.7)",1.14,7,"(5.1, 0.5)",1.5,8,"(5.4, 0.3)",1.86,9,"(5.7, 0.2)",2.163
C,A,E,"[0.1, 5]","[-55, -57, -67, -67, -72, -82]","{0.292: [0.447, 0.197, 0.13, 0.095, 0.133, 0.093]}","{0.535: [0.329, 0.278, 0.163, 0.175, 0.532, 0.093]}","{0.324: [0.257, 0.109, 0.029, 0.241, 0.125, 0.414]}",0,"(1.0, 5.0)",0.9,0,"(1.0, 5.0)",0.9,1,"(1.2, 5.0)",1.1,2,"(1.4, 5.0)",1.3,3,"(1.6, 5.0)",1.5,4,"(1.8, 5.0)",1.7,5,"(2.0, 5.0)",1.9,6,"(2.2, 5.0)",2.1,7,"(2.4, 5.0)",2.3,8,"(2.6, 5.0)",2.5,9,"(2.8, 5.0)",2.7
D,E,C,"[0.3, 0.3]","[-45, -60, -70, -72, -73, -76]","{0.374: [0.408, 0.178, 0.346, 0.1, 0.207, 0.056]}","{0.385: [0.392, 0.062, 0.014, 0.333, 0.141, 0.31]}","{0.081: [0.184, 0.155, 0.091, 0.027, 0.12, 0.013]}",9,"(0.3, 0.2)",0.1,0,"(3.0, 1.7)",3.041,1,"(2.7, 1.5)",2.683,2,"(2.4, 1.3)",2.326,3,"(2.1, 1.2)",2.012,4,"(1.8, 1.0)",1.655,5,"(1.5, 0.8)",1.3,6,"(1.2, 0.7)",0.985,7,"(0.9, 0.5)",0.632,8,"(0.6, 0.3)",0.3,9,"(0.3, 0.2)",0.1
B,E,A,"[1.5, 7.6]","[-54, -58, -63, -70, -74, -76]","{0.395: [0.407, 0.333, 0.315, 0.041, 0.121, 0.041]}","{0.298: [0.27, 0.094, 0.087, 0.296, 0.156, 0.31]}","{0.613: [0.341, 0.266, 0.212, 0.228, 0.574, 0.013]}",3,"(2.1, 8.8)",1.342,0,"(3.0, 8.3)",1.655,1,"(2.7, 8.5)",1.5,2,"(2.4, 8.7)",1.421,3,"(2.1, 8.8)",1.342,4,"(1.8, 9.0)",1.432,5,"(1.5, 9.2)",1.6,6,"(1.2, 9.3)",1.726,7,"(0.9, 9.5)",1.992,8,"(0.6, 9.7)",2.285,9,"(0.3, 9.8)",2.506
E,D,C,"[1.8, 0.3]","[-52, -60, -66, -70, -73, -76]","{0.298: [0.297, 0.062, 0.043, 0.296, 0.141, 0.31]}","{0.266: [0.316, 0.178, 0.269, 0.125, 0.207, 0.056]}","{0.196: [0.368, 0.155, 0.143, 0.054, 0.12, 0.013]}",5,"(1.5, 0.8)",0.583,0,"(3.0, 1.7)",1.844,1,"(2.7, 1.5)",1.5,2,"(2.4, 1.3)",1.166,3,"(2.1, 1.2)",0.949,4,"(1.8, 1.0)",0.7,5,"(1.5, 0.8)",0.583,6,"(1.2, 0.7)",0.721,7,"(0.9, 0.5)",0.922,8,"(0.6, 0.3)",1.2,9,"(0.3, 0.2)",1.503
A,E,B,"[4.2, 9.1]","[-55, -68, -70, -81, -82, -94]","{0.939: [0.329, 0.139, 0.125, 0.421, 0.745, 0.253]}","{0.785: [0.257, 0.062, 0.014, 0.5, 0.281, 0.621]}","{0.416: [0.396, 0.218, 0.239, 0.11, 0.242, 0.288]}",4,"(4.2, 9.0)",0.1,0,"(3.0, 8.3)",1.442,1,"(3.3, 8.5)",1.082,2,"(3.6, 8.7)",0.721,3,"(3.9, 8.8)",0.424,4,"(4.2, 9.0)",0.1,5,"(4.5, 9.2)",0.316,6,"(4.8, 9.3)",0.632,7,"(5.1, 9.5)",0.985,8,"(5.4, 9.7)",1.342,9,"(5.7, 9.8)",1.655
C,A,E,"[1.6, 5.8]","[-51, -56, -58, -63, -71, -80]","{0.27: [0.342, 0.211, 0.247, 0.149, 0.145, 0.067]}","{0.58: [0.378, 0.291, 0.275, 0.105, 0.511, 0.067]}","{0.322: [0.311, 0.125, 0.159, 0.167, 0.109, 0.379]}",3,"(1.6, 5.0)",0.8,0,"(1.0, 5.0)",1.0,1,"(1.2, 5.0)",0.894,2,"(1.4, 5.0)",0.825,3,"(1.6, 5.0)",0.8,4,"(1.8, 5.0)",0.825,5,"(2.0, 5.0)",0.894,6,"(2.2, 5.0)",1.0,7,"(2.4, 5.0)",1.131,8,"(2.6, 5.0)",1.281,9,"(2.8, 5.0)",1.442
C,E,D,"[3.9, 1.9]","[-65, -71, -65, -79, -80, -72]","{0.538: [0.711, 0.0, 0.156, 0.068, 0.036, 0.04]}","{0.364: [0.122, 0.109, 0.058, 0.463, 0.25, 0.241]}","{0.101: [0.145, 0.027, 0.25, 0.013, 0.13, 0.0]}",2,"(3.6, 1.3)",0.671,0,"(3.0, 1.7)",0.922,1,"(3.3, 1.5)",0.721,2,"(3.6, 1.3)",0.671,3,"(3.9, 1.2)",0.7,4,"(4.2, 1.0)",0.949,5,"(4.5, 0.8)",1.253,6,"(4.8, 0.7)",1.5,7,"(5.1, 0.5)",1.844,8,"(5.4, 0.3)",2.193,9,"(5.7, 0.2)",2.476
C,E,D,"[5.9, 1.6]","[-31, -66, -68, -74, -87, -92]","{0.107: [0.184, 0.07, 0.117, 0.0, 0.048, 0.227]}","{0.948: [0.581, 0.031, 0.014, 0.37, 0.359, 0.586]}","{0.54: [0.592, 0.096, 0.308, 0.075, 0.054, 0.278]}",7,"(5.1, 0.5)",1.36,0,"(3.0, 1.7)",2.902,1,"(3.3, 1.5)",2.602,2,"(3.6, 1.3)",2.319,3,"(3.9, 1.2)",2.04,4,"(4.2, 1.0)",1.803,5,"(4.5, 0.8)",1.612,6,"(4.8, 0.7)",1.421,7,"(5.1, 0.5)",1.36,8,"(5.4, 0.3)",1.393,9,"(5.7, 0.2)",1.414
C,E,D,"[4.5, 1.5]","[-60, -63, -66, -64, -76, -74]","{0.393: [0.579, 0.113, 0.143, 0.135, 0.084, 0.013]}","{0.183: [0.189, 0.016, 0.043, 0.185, 0.188, 0.276]}","{0.207: [0.211, 0.137, 0.269, 0.2, 0.174, 0.028]}",4,"(4.2, 1.0)",0.583,0,"(3.0, 1.7)",1.513,1,"(3.3, 1.5)",1.2,2,"(3.6, 1.3)",0.922,3,"(3.9, 1.2)",0.671,4,"(4.2, 1.0)",0.583,5,"(4.5, 0.8)",0.7,6,"(4.8, 0.7)",0.854,7,"(5.1, 0.5)",1.166,8,"(5.4, 0.3)",1.5,9,"(5.7, 0.2)",1.769
C,A,E,"[0.95, 6.2]","[-54, -57, -61, -66, -73, -74]","{0.285: [0.421, 0.197, 0.208, 0.108, 0.12, 0.013]}","{0.58: [0.341, 0.278, 0.237, 0.158, 0.553, 0.013]}","{0.243: [0.27, 0.109, 0.116, 0.222, 0.141, 0.276]}",0,"(1.0, 5.0)",1.201,0,"(1.0, 5.0)",1.201,1,"(1.2, 5.0)",1.226,2,"(1.4, 5.0)",1.282,3,"(1.6, 5.0)",1.365,4,"(1.8, 5.0)",1.471,5,"(2.0, 5.0)",1.595,6,"(2.2, 5.0)",1.733,7,"(2.4, 5.0)",1.882,8,"(2.6, 5.0)",2.04,9,"(2.8, 5.0)",2.205
